position	distance	allele0	allele1
N/A	0	1	0.845682
N/A	0	1	0.571999
N/A	0	1	0
N/A	0	1	0.775082
N/A	0	1	0.868851
N/A	0	1	0.442126
N/A	0	1	1.43994
N/A	0	1	0.725089
N/A	0	1	0.923856
N/A	0	1	0.0781376
N/A	0	1	1.13
N/A	0	1	1.11941
N/A	0	1	0.910451
N/A	0	1	0.397791
N/A	0	1	0
N/A	0	1	0.763998
N/A	0	1	0.626982
N/A	0	1	1.04238
N/A	0	1	0.992698
N/A	0	1	0.841506
N/A	0	1	0.914063
N/A	0	1	0.562044
N/A	0	1	1.09989
N/A	0	1	1.22045
N/A	0	1	1.046
N/A	0	1	0.553644
N/A	0	1	0.595388
N/A	0	1	0.719779
N/A	0	1	0.955029
N/A	0	1	0.824469
N/A	0	1	0.841825
N/A	0	1	0.379497
N/A	0	1	1.10417
N/A	0	1	0.456791
N/A	0	1	1.01361
N/A	0	1	0.649789
N/A	0	1	0.995539
N/A	0	1	0.98075
N/A	0	1	0.965764
N/A	0	1	0.561256
N/A	0	1	0.85739
N/A	0	1	0.950621
N/A	0	1	0.490421
N/A	0	1	1.04444
N/A	0	1	0
N/A	0	1	0.998719
N/A	0	1	0
N/A	0	1	0.706375
N/A	0	1	0.84
N/A	0	1	0.867083
N/A	0	1	0.90544
N/A	0	1	0.852718
N/A	0	1	0.761113
N/A	0	1	0.493344
N/A	0	1	0.994199
N/A	0	1	0.679372
N/A	0	1	0.92127
N/A	0	1	0.436888
N/A	0	1	0.60906
N/A	0	1	1.09197
N/A	0	1	0.929969
N/A	0	1	0.862237
N/A	0	1	1.04198
N/A	0	1	0.719953
N/A	0	1	0.195943
N/A	0	1	0.714522
N/A	0	1	0.867069
N/A	0	1	1.01674
N/A	0	1	0.218693
N/A	0	1	0.913822
N/A	0	1	0.807506
N/A	0	1	0.647057
N/A	0	1	0.52418
N/A	0	1	0
N/A	0	1	0.757749
N/A	0	1	0.950626
N/A	0	1	0
N/A	0	1	0
N/A	0	1	0.85502
N/A	0	1	0.942089
N/A	0	1	1.08312
N/A	0	1	0.984052
N/A	0	1	0.997807
N/A	0	1	0
N/A	0	1	0.618616
N/A	0	1	1.01744
N/A	0	1	1.24342
N/A	0	1	0.994555
N/A	0	1	1.09646
N/A	0	1	1.00199
N/A	0	1	0.302566
N/A	0	1	0.949272
N/A	0	1	0.453858
N/A	0	1	1.04113
N/A	0	1	0.477075
N/A	0	1	0.460252
N/A	0	1	0.474466
N/A	0	1	0.485132
N/A	0	1	0.211227
N/A	0	1	0.780025
N/A	0	1	0.135545
N/A	0	1	0.0559103
N/A	0	1	0.997471
N/A	0	1	0.740519
N/A	0	1	0.649555
N/A	0	1	0
N/A	0	1	0.808323
N/A	0	1	0.827778
N/A	0	1	0.585843
N/A	0	1	0.712266
N/A	0	1	0.884443
N/A	0	1	1.01241
N/A	0	1	1.03047
N/A	0	1	0.809305
N/A	0	1	1.04981
N/A	0	1	0.316897
N/A	0	1	0.945778
N/A	0	1	0.164795
N/A	0	1	0
N/A	0	1	0.929953
N/A	0	1	1.03431
N/A	0	1	1.09026
N/A	0	1	0.833692
N/A	0	1	0.815793
N/A	0	1	0.10802
N/A	0	1	0.974211
N/A	0	1	0.937856
N/A	0	1	0
N/A	0	1	0.582375
N/A	0	1	1.00351
N/A	0	1	0.931324
N/A	0	1	0.807995
N/A	0	1	1.08231
N/A	0	1	0.742626
N/A	0	1	1.02555
N/A	0	1	0.684837
N/A	0	1	1.03548
N/A	0	1	0.560513
N/A	0	1	0.45353
N/A	0	1	0
N/A	0	1	0.854988
N/A	0	1	0.873767
N/A	0	1	1.06678
N/A	0	1	1.16323
N/A	0	1	0.160971
N/A	0	1	0.963205
N/A	0	1	0.540704
N/A	0	1	1.08582
N/A	0	1	0.679175
N/A	0	1	0
N/A	0	1	0.956995
N/A	0	1	0.633436
N/A	0	1	0.805025
N/A	0	1	0.6049
N/A	0	1	1.15065
N/A	0	1	0.876115
N/A	0	1	0.152562
N/A	0	1	0.461606
N/A	0	1	0.219687
N/A	0	1	0.90429
N/A	0	1	0
N/A	0	1	0.842694
N/A	0	1	0.884151
N/A	0	1	0.645729
N/A	0	1	0.927241
N/A	0	1	0.996871
N/A	0	1	0.960055
N/A	0	1	0.46653
N/A	0	1	0.669537
N/A	0	1	0.893225
N/A	0	1	1.07969
N/A	0	1	0.995968
N/A	0	1	0.0233815
N/A	0	1	0.281407
N/A	0	1	0.134331
N/A	0	1	0
N/A	0	1	0.635471
N/A	0	1	0.671789
N/A	0	1	0
N/A	0	1	1.00399
N/A	0	1	1.08595
N/A	0	1	0.923297
N/A	0	1	1.0114
N/A	0	1	1.01188
N/A	0	1	0.29266
N/A	0	1	0.937908
N/A	0	1	1.0812
N/A	0	1	0.597246
N/A	0	1	0
N/A	0	1	0
N/A	0	1	0.851994
N/A	0	1	1.29193
N/A	0	1	0.783808
N/A	0	1	0
N/A	0	1	0.586209
N/A	0	1	0.978829
N/A	0	1	0
N/A	0	1	0
N/A	0	1	0.428879
N/A	0	1	1.03552
N/A	0	1	0.52496
N/A	0	1	0.695329
N/A	0	1	0
N/A	0	1	0
N/A	0	1	1.04843
N/A	0	1	0.310611
N/A	0	1	1.03609
N/A	0	1	0.483349
N/A	0	1	1.05163
N/A	0	1	0.716869
N/A	0	1	0
N/A	0	1	0.636184
N/A	0	1	0.461531
N/A	0	1	0.596597
N/A	0	1	0
N/A	0	1	0.564327
N/A	0	1	0.361539
N/A	0	1	0.764835
N/A	0	1	1.07031
N/A	0	1	0.739506
N/A	0	1	0.975253
N/A	0	1	1.30484
N/A	0	1	0.419276
N/A	0	1	1.02697
N/A	0	1	0.482056
N/A	0	1	0.879595
N/A	0	1	1.13043
N/A	0	1	0
N/A	0	1	0.974736
N/A	0	1	0.78694
N/A	0	1	0.693588
N/A	0	1	0.850568
N/A	0	1	0.74159
N/A	0	1	0.999655
N/A	0	1	0.591721
N/A	0	1	0.990062
N/A	0	1	0.792682
N/A	0	1	0.882497
N/A	0	1	0.602908
N/A	0	1	0.911396
N/A	0	1	0.3013
N/A	0	1	0.630197
N/A	0	1	0.666589
N/A	0	1	0
N/A	0	1	0.360786
N/A	0	1	0.549914
N/A	0	1	1.01254
N/A	0	1	0.937028
N/A	0	1	0
N/A	0	1	0.313148
N/A	0	1	0.676958
N/A	0	1	0.903194
N/A	0	1	1.07432
N/A	0	1	0.810706
N/A	0	1	1.04629
N/A	0	1	0.963425
N/A	0	1	0
N/A	0	1	0.923759
N/A	0	1	0.623422
N/A	0	1	1.01055
N/A	0	1	1.06537
N/A	0	1	0.812752
N/A	0	1	1.1527
N/A	0	1	0.927867
N/A	0	1	0.733709
N/A	0	1	0.751026
N/A	0	1	0.684592
N/A	0	1	0.676839
N/A	0	1	0
N/A	0	1	0.709592
N/A	0	1	0.779558
N/A	0	1	0.766938
N/A	0	1	0.537958
N/A	0	1	0.920828
N/A	0	1	1.04073
N/A	0	1	0.901983
N/A	0	1	0.957137
N/A	0	1	1.03212
N/A	0	1	0.715231
N/A	0	1	0.6044
N/A	0	1	0.602388
N/A	0	1	1.10857
N/A	0	1	1.15015
N/A	0	1	0.971463
N/A	0	1	0.654557
N/A	0	1	0.635005
N/A	0	1	0.679201
N/A	0	1	0.036365
N/A	0	1	0.905857
N/A	0	1	0.399859
N/A	0	1	0
N/A	0	1	0
N/A	0	1	1.01645
N/A	0	1	0
N/A	0	1	0.577484
N/A	0	1	0.293399
N/A	0	1	0.906492
N/A	0	1	0.79196
N/A	0	1	0.988715
N/A	0	1	0.617363
N/A	0	1	0.906842
N/A	0	1	0.214549
N/A	0	1	0
N/A	0	1	1.15121
N/A	0	1	0.625801
N/A	0	1	0.374443
N/A	0	1	1.13624
N/A	0	1	1.30329
N/A	0	1	0
N/A	0	1	0.750134
N/A	0	1	0.855634
N/A	0	1	1.00803
N/A	0	1	0.383644
N/A	0	1	0
N/A	0	1	0.937967
N/A	0	1	0.908542
N/A	0	1	1.00037
N/A	0	1	0.982415
N/A	0	1	0
N/A	0	1	0.694281
N/A	0	1	0
N/A	0	1	0.386539
N/A	0	1	0
N/A	0	1	0.627129
N/A	0	1	1.05393
N/A	0	1	0.490474
N/A	0	1	1.03555
N/A	0	1	0.817595
N/A	0	1	0.369046
N/A	0	1	0.464047
N/A	0	1	0.961152
N/A	0	1	0.915271
N/A	0	1	0.409774
N/A	0	1	0.422689
N/A	0	1	0.651746
N/A	0	1	0
N/A	0	1	0.781932
N/A	0	1	0.273335
N/A	0	1	0
N/A	0	1	1.01561
N/A	0	1	0.456499
N/A	0	1	0.704858
N/A	0	1	0.780393
N/A	0	1	0.639632
N/A	0	1	0.958358
N/A	0	1	0.867844
N/A	0	1	0.893386
N/A	0	1	0.883861
N/A	0	1	1.12261
N/A	0	1	0.709733
N/A	0	1	0.971385
N/A	0	1	1.08962
N/A	0	1	0
N/A	0	1	0.590836
N/A	0	1	0.829765
N/A	0	1	0
N/A	0	1	0.993289
N/A	0	1	0.480874
N/A	0	1	0.826559
N/A	0	1	0.904798
N/A	0	1	0.40579
N/A	0	1	1.00287
N/A	0	1	1.00984
N/A	0	1	0.905902
N/A	0	1	0.713463
N/A	0	1	0.298037
N/A	0	1	0.982462
N/A	0	1	0.559033
N/A	0	1	0.81099
N/A	0	1	0
N/A	0	1	0.444237
N/A	0	1	1.0289
N/A	0	1	0.867993
N/A	0	1	1.04132
N/A	0	1	0.873108
